hname/C:sname/C:id0/I:id1/I:id2/I:first/D:stampSec/D:mi.fMemUsed/D:mi.fSwapUsed/D:cI.fUser/D:cI.fSys/D:pI.fMemResident/D:pI.fMemVirtual/D:pI.fCpuUser/D:pI.fCpuSys/D:stampOldSec/D:miOld.fMemUsed/D:miOld.fSwapUsed/D:cIOld.fUser/D:cIOld.fSys/D:pIOld.fMemResident/D:pIOld.fMemVirtual/D:pIOld.fCpuUser/D:pIOld.fCpuSys/D:fileBytesRead/D:fileBytesWritten/D:fileCounter/D:fileReadCalls/D
marvin	Start	-1	-1	-1	1320153077.79719	1320153077.79719	7600	44	28.5714282989502	0	150.84765625	580.71484375	0.46000000834465	0.129999995231628	1320153077.80825	0	0	0	0	0	0	0	0	1226	1226	2	1	
marvin	CreateRawReader	-1	-1	-1	1320153077.79719	1320153078.29921	7245	44	16.6666660308838	0	154.58203125	583.83203125	0.740000009536743	0.140000000596046	1320153077.79719	7600	44	28.5714282989502	0	150.84765625	580.71484375	0.46000000834465	0.129999995231628	257302	1226	3	6	
marvin	InitCDB	-1	-1	-1	1320153077.79719	1320153078.32638	7245	44	14.2857141494751	0	154.5859375	583.83203125	0.740000009536743	0.140000000596046	1320153078.29921	7245	44	16.6666660308838	0	154.58203125	583.83203125	0.740000009536743	0.140000000596046	257302	1226	3	6	
marvin	LoadGeom	-1	-1	-1	1320153077.79719	1320153080.92837	7336	44	0	0	233.89453125	670.265625	1.4099999666214	0.219999998807907	1320153078.32638	7245	44	14.2857141494751	0	154.5859375	583.83203125	0.740000009536743	0.140000000596046	2805884	1226	4	40	
marvin	CheckGeom	-1	-1	-1	1320153077.79719	1320153080.95253	7336	44	0	0	233.91796875	670.265625	1.4099999666214	0.219999998807907	1320153080.92837	7336	44	0	0	233.89453125	670.265625	1.4099999666214	0.219999998807907	2805884	1226	4	40	
marvin	MisalignGeom	-1	-1	-1	1320153077.79719	1320153089.02397	7479	44	0	0	277.7265625	802.11328125	1.69000005722046	0.25	1320153080.95253	7336	44	0	0	233.91796875	670.265625	1.4099999666214	0.219999998807907	3018730	1226	18	110	
marvin	InitGRP	-1	-1	-1	1320153077.79719	1320153091.76312	7499	44	0	0	294.9765625	818.84765625	1.88999998569489	0.259999990463257	1320153089.02397	7479	44	0	0	277.7265625	802.11328125	1.69000005722046	0.25	6193110	1226	24	139	
marvin	LoadCDB	-1	-1	-1	1320153077.79719	1320153096.60505	7502	44	12.5	25	295.31640625	818.84765625	1.97000002861023	0.270000010728836	1320153091.76312	7499	44	0	0	294.9765625	818.84765625	1.88999998569489	0.259999990463257	6395808	1226	33	184	
marvin	LoadTriggerScalersCDB	-1	-1	-1	1320153077.79719	1320153097.39216	7502	44	4.16666650772095	0	295.359375	818.84765625	1.99000000953674	0.270000010728836	1320153096.60505	7502	44	12.5	25	295.31640625	818.84765625	1.97000002861023	0.270000010728836	6503792	1226	34	189	
marvin	LoadCTPTimeParamsCDB	-1	-1	-1	1320153077.79719	1320153098.4081	7503	44	0	0	295.39453125	826.8515625	2	0.270000010728836	1320153097.39216	7502	44	4.16666650772095	0	295.359375	818.84765625	1.99000000953674	0.270000010728836	6509699	1226	36	199	
marvin	ReadIntensityInfoCDB	-1	-1	-1	1320153077.79719	1320153099.06403	7503	44	0	0	295.4609375	826.8515625	2.07999992370605	0.280000001192093	1320153098.4081	7503	44	0	0	295.39453125	826.8515625	2	0.270000010728836	6536198	1226	37	204	
marvin	InitRecoParams	-1	-1	-1	1320153077.79719	1320153099.59587	7504	44	0	0	295.48828125	826.8515625	2.08999991416931	0.280000001192093	1320153099.06403	7503	44	0	0	295.4609375	826.8515625	2.07999992370605	0.280000001192093	6540166	1226	38	209	
marvin	LoadLoader	-1	-1	-1	1320153077.79719	1320153099.73245	7504	44	20	0	295.6640625	826.8515625	2.08999991416931	0.280000001192093	1320153099.59587	7504	44	0	0	295.48828125	826.8515625	2.08999991416931	0.280000001192093	6540166	1768	40	209	
marvin	CreateTrackers	-1	-1	-1	1320153077.79719	1320153099.76603	7504	44	0	0	295.6640625	826.8515625	2.08999991416931	0.280000001192093	1320153099.73245	7504	44	20	0	295.6640625	826.8515625	2.08999991416931	0.280000001192093	6540166	1768	40	209	
marvin	InitQA	-1	-1	-1	1320153077.79719	1320153101.18044	7506	44	12.5	0	299.01953125	831.6484375	2.3199999332428	0.300000011920929	1320153099.76603	7504	44	0	0	295.6640625	826.8515625	2.08999991416931	0.280000001192093	6565043	1951	42	214	
marvin	LRecPHOS_0	4	1	0	1320153077.79719	1320153103.11506	7514	44	0	20	303.80859375	836.1015625	2.41000008583069	0.300000011920929	1320153101.18044	7506	44	12.5	0	299.01953125	831.6484375	2.3199999332428	0.300000011920929	6645902	23249	46	265	
marvin	LRecPHOS_1	4	1	1	1320153077.79719	1320153108.60799	7623	44	0	0	409.35546875	986.21484375	3.10999989509583	0.370000004768372	1320153103.11506	7514	44	0	20	303.80859375	836.1015625	2.41000008583069	0.300000011920929	7985742	46920	55	341	
marvin	LRecPHOS_2	4	1	2	1320153077.79719	1320153109.89664	7624	44	0	0	409.3828125	986.21484375	3.14000010490417	0.370000004768372	1320153108.60799	7623	44	0	0	409.35546875	986.21484375	3.10999989509583	0.370000004768372	8128185	71438	59	388	
marvin	LRecPHOS_3	4	1	3	1320153077.79719	1320153111.77104	7625	44	20	0	409.51953125	986.21484375	3.73000001907349	0.370000004768372	1320153109.89664	7624	44	0	0	409.3828125	986.21484375	3.14000010490417	0.370000004768372	8237938	142482	63	436	
